# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data
0,HS,6294,0:07.107.140,1.664.316 ms,512 B,,09,02,OUT txn (NYET)   [72 POLL],24 24 24 24 24 24 33 33 33 33 20 20 20 20 23 23 23 23 20 20 20 20 2B 2B 2B 2B 20 20 20 20 20 20 20 20 30 30 30 30 30 30 30 30 30 30 30 30 33 33 33 33 33 33 33 33 BF BF BF BF A7 A7 A7 A7 00 00 00 00 80 80 80 80 50 50 50 50 54 54 54 54 24 24 24 24 5C 5C 5C 5C 0C 0C 0C 0C 0C 0C 0C 0C 0F 0F 0F 0F 0C 0C 0C 0C 0C 0C 0C 0C 04 04 04 04 04 04 04 04 04 04 04 04 0C 0C 0C 0C 0C 0C 0C 0C 24 24 24 24 2C 2C 2C 2C 04 04 04 04 04 04 04 04 03 03 03 03 20 20 20 20 20 20 20 20 20 20 20 20 3B 3B 3B 3B 30 30 30 30 23 23 23 23 30 30 30 30 23 23 23 23 28 28 28 28 20 20 20 20 20 20 20 20 A4 A4 A4 A4 AC AC AC AC 23 23 23 23 A3 A3 A3 A3 63 63 63 63 67 67 67 67 04 04 04 04 4C 4C 4C 4C 0C 0C 0C 0C 0C 0C 0C 0C 0E 0E 0E 0E 0C 0C 0C 0C 0C 0C 0C 0C 04 04 04 04 07 07 07 07 04 04 04 04 0C 0C 0C 0C 0C 0C 0C 0C 04 04 04 04 0C 0C 0C 0C 04 04 04 04 05 05 05 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 03 03 03 03 00 00 00 00 00 00 00 00 00 00 00 00 53 53 53 53 10 10 10 10 03 03 03 03 10 10 10 10 8F 8F 8F 8F 8C 8C 8C 8C 00 00 00 00 75 75 75 75 A7 A7 A7 A7 00 00 00 00 84 84 84 84 40 40 40 40 08 08 08 08 0B 0B 0B 0B 0B 0B 0B 0B 0B 0B 0B 0B 0B 0B 0B 0B 48 48 48 48 08 08 08 08 08 08 08 08 08 08 08 08 48 48 48 48 08 08 08 08 08 08 08 08 08 08 08 08 0A 0A 0A 0A 08 08 08 08 48 48 48 48 48 48 48 48 40 40 40 40 40 40 40 40 00 00 00 00 00 00 00 00 0D 0D 0D 0D 01 01 01 01 00 00 00 00 01 01 01 01 02 02 02 02 04 04 04 04 00 00 00 00 00 00 00 00 9A 9A 9A 9A 94 94 94 94 02 02 02 02 90 90 90 90 42 42 42 42 40 40 40 40 00 00 00 00 4C 4C 4C 4C 0C 0C 0C 0C 0C 0C
0,HS,6303,0:07.108.814,1.755.233 ms,512 B,,09,02,OUT txn (NYET)   [76 POLL],0C 0C 0E 0E 0E 0E 0E 0E 0E 0E 0E 0E 0E 0E 02 02 02 02 00 00 00 00 00 00 00 00 0C 0C 0C 0C 0C 0C 0C 0C 02 02 02 02 0C 0C 0C 0C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0C 0C 0C 0C 00 00 00 00 00 00 00 00 00 00 00 00 13 13 13 13 0B 0B 0B 0B 00 00 00 00 03 03 03 03 84 84 84 84 88 88 88 88 00 00 00 00 80 80 80 80 50 50 50 50 40 40 40 40 00 00 00 00 0C 0C 0C 0C 0C 0C 0C 0C 4C 4C 4C 4C 4C 4C 4C 4C 5C 5C 5C 5C 5C 5C 5C 5C 50 50 50 50 50 50 50 50 50 50 50 50 5C 5C 5C 5C 4C 4C 4C 4C 40 40 40 40 4C 4C 4C 4C 50 50 50 50 50 50 50 50 40 40 40 40 50 50 50 50 40 40 40 40 40 40 40 40 0A 0A 0A 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 08 08 08 08 00 00 00 00 00 00 00 00 84 84 84 84 8C 8C 8C 8C 00 00 00 00 84 84 84 84 03 03 03 03 00 00 00 00 00 00 00 00 08 08 08 08 5A 5A 5A 5A 58 58 58 58 0A 0A 0A 0A 08 08 08 08 0A 0A 0A 0A 00 00 00 00 00 00 00 00 00 00 00 00 08 08 08 08 08 08 08 08 02 02 02 02 0A 0A 0A 0A 02 02 02 02 02 02 02 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0,HS,6312,0:07.110.595,1.759.516 ms,512 B,,09,02,OUT txn (NYET)   [74 POLL],00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5A 5A 5A 5A 6D 6D 6D 6D 00 00 00 00 00 00 14 00 00 00 00 00 00 00 88 00 00 18 00 00 21 00 00 00 00 00 00 00 00 00 11 00 00 10 04 00 00 00 00 00 00 00 00 00 00 00 00 00 10 01 00 00 00 00 00 F0 C8 DB 00 00 00 00 00 00 00 00 00 20 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 7A A3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AF D9 07 00 00 00 00 00 40 01 00 00 20 01 00 00 00 00 00 80 01 00 10 02 00 00 00 00 00 00 00 00 10 01 00 00 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 11 00 00 00 00 00 00 FB F7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AF D9 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 9A 7D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0,HS,6321,0:07.112.365,1.750.450 ms,512 B,,09,02,OUT txn (NYET)   [76 POLL],00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AF D9 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 9A 7D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 BA 41 00 21 14 00 18 00 00 40 01 20 01 00 00 42 28 20 01 00 00 11 22 18 00 00 21 14 00 00 00 00 80 02 12 00 40 82 01 28 00 00 41 00 20 02 00 16 04 40 81 A1 12 00 00 20 41 81 02 00 00 00 13 04 00 00 40 82 04 00 F0 7B 7F 80 21 01 00 40 11 01 1A 01 00 00 4A 84 22 A2 11 00 40 92 42 17 14 2A 82 21 01 00 25 42 11 01 00 00 00 80 22 A2 11 00 40 12 F2 41 41 28 22 20 21 51 44 12 48 42 2A A2 11 12 40 14 04 16 31 11 2A 02 00 12 80 41 91 21 22 12 20 01 00 1F 14 04 00 00 45 44 92 42 42 00 00 44 41 25 02 7F 9E 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AF DC 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 9A 7D 00 00 00 00 00 80 81 01 00 88 4A 02 22 00 00 48 10 21 02 00 00 11 11 00 00 00 00 00 20 83 01 00 42 11 00 00 18 00 00 00 00 00 00 80 02 00 00 00 00 00 00 80 84 04 00 40 04 46 82 04 00 00 50 22 F0 CE B9 00 00 00 00 00 00 12 00 00 00 00 00 00 40 01 00 00 00 14 00 00 00
0,HS,6330,0:07.114.136,1.743.616 ms,512 B,,09,02,OUT txn (NYET)   [74 POLL],00 00 00 00 00 80 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 48 42 00 00 44 00 42 00 00 00 00 FF 4C 02 00 00 00 00 00 00 00 00 28 00 00 00 80 02 00 00 00 00 00 00 00 00 00 00 00 00 48 00 00 80 01 00 00 00 00 00 00 28 00 00 00 00 00 00 00 00 00 00 00 24 00 00 00 40 02 DF 65 09 00 00 00 00 00 00 00 80 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 48 00 00 00 00 F0 5D C7 00 00 00 00 00 00 00 00 80 84 02 00 00 40 81 02 00 00 00 00 00 00 00 00 80 02 12 00 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 20 02 00 00 00 00 00 00 00 00 00 00 00 3D 8B 00 00 00 00 00 20 01 00 00 00 00 00 20 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4F D9 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 00 00 00 00 00 00 00 00 00 00 22 00 00 00 20 02 00 00 00 00 20 02 00 00 00 22 00 00 00 00 00 00 00 00 00 00 21 F0 38 A1 00 00 00 00 00 00 00 00 42 00 00 00 24 00 00 00 00 00 00 00 00 00 00 28 20 01 00 00 00 00 00 00 20 02 00 00 18 00 00 00 00 00 00 00 00 00 00 00 00 00 21 00 00 00 00 E0 6E 0C 00 00 00 00 00 11 00 00 00 18 00 00 00 00 00 00 00 00 00 00 00 00 40 01 00 00 00 00 38 00 22 00 00 00 00 00 00 28 00 00 00 00 80 02 00 00 00 00 00 00 40 02 00 00 00 F0 39 85 00 00 00 00 80 01 00 00 80 04 22 00 00 24 00 00 00 00 00 00 00 00 80 06 11 00 00 00 00 00 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 65 74 00 00 00 00 80 01 14 00 00 48 20 02 00 40 02 00 00
0,HS,6339,0:07.115.890,1.763.233 ms,512 B,,09,02,OUT txn (NYET)   [76 POLL],00 00 00 00 00 00 68 10 41 01 00 00 00 00 18 22 14 00 00 00 00 00 00 00 22 00 00 00 00 20 02 00 00 00 00 00 00 24 00 00 00 00 FF AF 04 00 00 00 00 00 00 00 00 00 00 00 80 01 00 00 00 00 00 00 00 00 00 00 00 00 12 00 00 00 00 00 00 00 00 00 41 00 00 18 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 95 71 00 00 00 00 00 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 01 00 00 21 00 00 00 00 00 00 00 00 00 00 10 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F D3 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 40 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 B0 6F 06 00 00 00 00 00 28 20 01 00 00 22 21 00 00 00 82 00 00 00 28 00 00 00 00 00 00 00 00 10 01 00 00 00 00 00 00 00 80 02 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF 29 0A 00 00 00 00 00 00 1A 02 00 00 24 00 00 00 20 08 00 00 80 02 40 02 00 00 00 00 00 00 10 01 00 00 00 00 00 00 00 80 02 18 42 00 00 00 00 00 00 00 00 00 00 00 00 48 00 88 00 D0 AA 0A 00 00 00 00 00 20 12 01 42 00 28 80 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F E4 07 14 40 02 13 02 11 82 24 20 01 2A 02 80 04 00 00 42 00 48 46 01 80 02 42 00 23 41 01 34 48 90 51 88 00 30 81 48 20 04 00 42 11 14 00 00 00 00 00 00 00 00 10 14 42 04 00 40 24 04 00 00 28 00 44 00 21 44 00 C0 42 20 04 80 02 FB E9 24 40 02 14 2C 81 02 00 88 14 00 42 10 31 22 22 34 24 00 28 11 00 10 01 4A 08 11 18 2E 42 10 01 21 14 20 C2 41 C0 41 22 20 88 01 92 12 86 81
0,HS,6348,0:07.117.674,1.756.416 ms,512 B,,09,02,OUT txn (NYET)   [75 POLL],05 20 98 11 00 12 42 80 48 86 04 24 40 44 C2 44 00 21 00 10 02 00 A0 84 80 04 A0 26 00 00 24 43 18 92 22 80 0C 48 21 26 82 F8 47 51 00 24 40 21 11 42 81 08 23 18 01 22 2A 04 1C 92 22 40 51 22 00 40 81 34 41 40 01 4A 08 14 24 26 02 11 10 42 A1 21 82 14 30 41 2E 81 48 A0 14 A0 81 12 13 98 51 00 88 19 01 20 81 04 50 24 48 20 12 42 04 46 04 10 02 40 02 20 04 20 08 42 00 6A 02 00 50 24 6C 08 29 42 A2 84 C0 42 40 82 F8 A8 3B 2C 02 00 00 40 01 26 02 38 80 02 20 84 95 22 28 20 22 21 02 28 00 28 A0 21 00 27 24 00 A0 14 22 00 80 04 30 42 11 12 A0 42 50 12 40 11 21 43 04 54 64 40 81 24 94 42 30 24 82 00 41 00 20 01 20 41 66 48 82 28 40 24 04 49 03 86 01 80 04 21 80 C4 22 42 41 00 41 C0 C4 EB 7F 24 00 00 00 31 00 80 03 28 00 00 21 14 28 48 00 22 48 22 80 02 18 00 10 02 80 82 02 00 00 20 04 00 62 24 11 00 1C 02 41 42 10 04 14 4C 24 04 20 02 00 00 21 00 00 10 04 00 22 00 B0 14 02 29 08 00 00 00 30 62 41 00 00 44 DF C2 09 26 02 14 00 00 00 21 14 00 00 14 80 02 00 28 00 00 00 40 22 02 40 01 20 45 01 00 00 00 00 00 00 00 20 01 00 00 00 24 00 44 88 00 44 00 80 01 20 01 41 00 10 04 00 48 00 80 04 00 42 40 04 21 40 04 42 A7 BD 00 00 00 00 20 02 00 00 28 42 1A 04 28 00 12 00 00 40 02 00 30 42 40 02 00 00 80 04 2C 01 11 12 00 13 04 40 01 00 50 41 10 02 00 48 00 20 01 00 00 80 08 40 22 28 08 00 42 00 40 81 02 40 02 10 02 00 00 00 88 8F 7F 03 29 02 00 00 00 00 15 82 02 82 11 00 24 80 04 21 22 34 22 12 22 21 19 42 22 12 03 24 48 30 41 28 14 20 05 82 22 00 82 13 06 22 00 00 55 12 C1 84 40 04 00 10 24 04 42 12 2A 11 82 32 13 10 04 16 04
0,HS,6357,0:07.119.441,1.755.883 ms,512 B,,09,02,OUT txn (NYET)   [76 POLL],44 00 20 14 02 B0 24 24 26 02 28 28 00 48 10 04 41 41 00 00 7F 8B 48 01 82 00 40 01 40 03 00 00 48 42 6A 22 61 34 A0 24 18 42 00 26 02 40 02 00 40 01 00 42 48 00 19 42 02 20 02 00 00 00 42 10 04 42 40 04 40 04 41 10 04 18 12 00 13 04 00 21 40 02 50 42 42 61 00 21 00 30 44 44 10 46 24 04 80 84 04 1C 24 F8 33 8C 18 00 40 11 12 12 11 02 00 12 24 42 24 24 30 41 00 00 00 15 02 14 00 80 04 00 00 00 23 01 00 48 11 90 22 52 00 00 14 11 00 20 34 42 24 20 04 00 88 20 02 44 82 80 02 00 00 23 02 00 24 00 49 04 42 00 2D 44 48 00 82 00 00 C8 00 22 F0 B8 92 00 16 91 22 00 24 B0 21 01 80 82 54 12 14 28 70 41 02 00 C0 42 24 66 02 00 17 22 40 12 E1 22 05 25 02 00 00 00 80 21 24 02 14 28 14 11 10 22 44 01 00 20 08 44 00 00 82 20 82 21 11 84 04 10 84 04 00 4C 48 04 20 44 02 10 04 22 00 00 00 90 42 40 04 41 F0 89 17 00 42 00 00 00 00 00 22 12 80 03 10 12 01 48 22 88 22 00 21 24 82 22 00 22 18 42 00 00 18 30 41 80 04 20 22 29 82 01 48 C0 41 11 48 80 24 01 00 40 22 02 2A 88 01 A0 52 11 30 12 00 21 00 24 48 40 02 28 45 02 44 2C 06 42 00 00 00 20 08 00 3F 49 0E 11 21 14 48 14 00 00 42 00 80 04 42 00 48 80 24 82 24 62 24 28 00 20 43 02 80 02 80 C8 41 21 1C 44 22 84 82 02 A0 42 20 12 02 00 00 40 01 00 00 00 80 04 4B 14 40 04 17 48 48 48 00 20 44 62 24 00 80 08 26 02 00 00 00 00 00 8A 02 A0 42 10 E4 FC 02 00 00 28 00 00 00 00 20 04 00 20 03 00 18 50 21 80 81 48 01 80 04 2C 04 00 00 42 00 00 22 24 48 00 42 80 38 42 82 00 41 00 40 04 00 44 00 00 00 80 08 82 00 21 00 80 84 04 23 08 28 20 42 02 41 24 40 62 42 10 02 4C 48 02 5F BC 07 00 00 00
0,HS,6366,0:07.121.285,1.667.750 ms,512 B,,09,02,OUT txn (NYET)   [72 POLL],00 20 01 22 40 02 13 02 40 02 40 01 80 82 04 48 20 04 20 01 C0 41 16 02 10 42 81 02 20 01 00 00 19 08 00 00 00 00 24 00 21 22 28 00 18 00 00 00 00 82 21 00 50 24 22 23 84 84 82 46 42 02 00 00 00 00 00 60 14 3F D3 08 00 20 01 18 40 82 12 11 42 81 02 00 20 04 42 10 02 48 48 00 00 00 00 00 28 42 20 24 24 22 04 42 11 00 80 04 00 00 00 11 18 00 98 80 04 00 24 00 48 12 40 04 00 41 40 04 00 00 12 00 86 02 00 00 00 00 48 40 02 20 F2 D9 C9 14 21 10 E2 12 01 19 91 21 21 21 1C D1 12 F2 42 21 34 C2 29 D4 12 E6 14 82 61 14 21 4A 92 72 46 C2 22 1C A4 32 29 12 92 21 2D 22 70 22 41 42 83 44 E1 14 A1 24 46 23 04 42 8A F6 42 21 1C 83 A2 68 19 86 02 14 14 42 14 41 25 65 4C 80 48 E4 44 11 42 44 C4 44 82 90 32 44 23 49 B4 61 11 11 04 4E 14 44 23 52 42 27 48 70 42 46 D4 42 54 22 66 26 26 F2 22 22 4A 72 42 04 20 44 64 44 30 42 44 24 20 64 18 BF 39 0C 86 B1 42 41 21 84 02 21 1C 81 02 A0 12 21 1C 85 86 35 22 14 27 24 1C 61 24 2E 22 42 FE 22 42 2F 12 56 22 3C 41 F2 61 32 24 4E 12 48 24 24 68 82 46 81 85 A6 14 29 B4 41 83 86 24 B2 21 37 42 EE 33 A0 58 E0 38 84 E4 14 48 91 41 2F 41 24 34 12 82 41 42 28 60 42 E0 48 05 44 1A A2 58 48 4A 68 41 82 24 88 21 24 44 29 94 62 27 2C 1E 26 2C 6C 46 23 4C A4 24 20 44 04 21 30 24 2C 2C 22 68 4A 24 46 D4 CF 0B 2A 4A 82 B4 41 98 22 14 20 A8 22 80 84 A2 22 82 4A A4 64 2A 02 2F 24 A4 44 2A 22 F2 42 42 4A A6 A2 22 2D 42 42 28 62 2D 22 48 12 2A B4 42 A4 22 86 A2 44 13 94 22 1C 81 A4 24 2A 2A 82 A4 64 2A 22 AA 41 42 88 82 4A 64 14 1D 81 A0 45 42 A0 19 48 C2 28 62 80 24 88 24 94 24 1F 29 E1 45 24 84 A8 19 2D
0,HS,6375,0:07.122.971,1.759.516 ms,512 B,,09,02,OUT txn (NYET)   [76 POLL],42 42 2A 88 D1 22 A4 44 2A 22 F8 52 52 4A A4 A2 82 2D 42 4A A4 22 80 04 00 A0 4C A0 84 28 C8 11 DF B8 C5 32 3F 12 A2 13 5A A4 44 28 36 12 D2 13 B2 21 6A 23 4A 14 A1 22 BE 92 4A B4 41 A6 22 32 21 1D 21 2E 21 16 B2 42 F4 42 41 AA 2A E3 24 F4 C3 41 28 1E 92 25 12 43 E1 24 E4 24 F3 22 21 AA 08 4A 84 22 A2 55 2B 64 1B AA 2A E1 25 B5 42 A4 22 8A E8 24 B4 43 A4 88 8A 88 F4 42 41 5F 18 08 1E 52 2B 44 41 8A B9 42 B4 42 94 24 2A 88 12 F2 94 84 6A B4 42 95 22 1B 9B 1A B5 41 F4 86 84 4F 18 F8 42 42 2B 64 4B 8A 1E 12 2F 24 B4 42 B2 24 E2 2A F8 42 42 2B 24 AA F8 84 86 4A A4 44 41 24 2B 44 10 44 12 A2 64 26 54 64 A0 88 45 F4 24 81 28 2A 72 21 A1 54 4A 84 A2 12 1E 12 28 2E 21 2A F1 52 52 2D 21 1D 21 AA F8 52 52 2F 14 F2 21 21 2A B1 12 A5 24 13 82 A1 55 1B 44 1F 18 AA 12 5A A5 4C 15 41 12 42 11 A1 44 2C B6 23 F2 A1 81 48 4A 84 62 22 2F 24 F4 41 61 AE A1 36 B2 42 F4 41 41 15 E1 29 B9 52 E5 14 F4 81 81 8E 82 25 E2 14 F4 81 85 45 B6 12 A1 44 44 4F 69 E8 24 A4 44 4C 72 24 D6 22 02 9A F8 44 46 4E 52 28 1F 1B A9 11 4A A4 88 8E 86 4E 42 4A E6 4A F8 14 14 4E 42 29 E2 42 F2 A4 84 2F 24 94 42 4F 4A AA 88 2B 44 4A 44 54 64 2F 24 14 C2 24 47 42 24 2B 44 49 22 52 22 2B 88 F0 8A DB 28 AA F8 81 81 4A A5 4C 28 2A E1 21 81 C8 21 2A F1 52 52 25 D1 11 22 F2 52 52 2F 14 76 21 81 B1 12 81 32 21 18 5A B5 41 F4 81 A1 2A A1 55 4A 54 11 24 40 11 A1 44 28 1B 22 1F 1A 08 4A 84 62 22 2F 24 F4 41 61 2E 21 36 B2 42 F4 41 41 15 E1 29 B9 42 E4 14 F4 81 81 8E 82 2D 42 4E 41 1F 58 58 64 2B 51 4A 44 F4 94 86 24 4A 44 54 64 25 02 8A F8 44 46 4E 42 F0 81 81 1A A5
0,HS,6384,0:07.124.752,1.760.416 ms,512 B,,09,02,OUT txn (NYET)   [76 POLL],44 8A E8 49 59 22 2B 44 8E 84 4F 41 E1 24 B4 42 E2 42 F2 A4 86 2B 55 21 4F 48 EA 2A A8 44 4A C4 24 47 42 4E 42 21 4C 72 24 44 B2 42 94 24 22 25 B2 82 08 BF 53 CB 22 37 12 9A A1 45 4A 84 62 23 21 35 91 21 36 A2 44 11 28 3E 12 48 19 22 22 11 D2 11 62 12 12 4A E4 14 A4 A8 32 4A F4 41 41 A0 11 10 41 A1 44 28 2E 21 AA 08 4A 84 22 A2 55 2B 64 1B 22 2A E1 25 35 42 A0 88 5E 52 3B 44 8A A8 88 F0 42 41 5F 18 08 1E 12 2B 44 41 8A 19 B2 42 94 24 22 10 F2 84 84 4A B4 42 94 22 1F 1A A8 11 4A F4 84 84 4F 29 49 A2 44 4B 88 1A E1 24 84 B2 24 A2 8A 2B 55 A0 88 4F 48 B8 42 A4 44 49 22 A2 44 10 44 12 A2 64 26 54 64 A0 88 45 D4 4F 41 92 22 22 12 00 00 29 32 21 00 28 22 8A A8 44 4A A6 22 26 42 12 42 01 42 2B 44 20 02 00 24 21 40 41 A2 44 00 A0 44 60 21 2B 55 4A B6 81 EA 22 11 A2 44 40 B2 12 01 40 B2 42 14 11 45 B2 42 04 E0 21 A1 44 80 62 22 21 00 24 80 F2 31 11 5A 05 50 24 4E 42 29 22 A2 11 24 2B 64 22 24 2F 25 A5 44 22 45 04 4A 26 02 00 00 A0 44 50 44 00 F0 1E 7A 80 72 21 81 01 00 1E 12 28 26 01 1E 12 29 52 11 8A E8 21 15 F2 21 21 22 1E 12 21 11 A0 11 42 15 01 1A 01 15 41 B2 12 01 11 80 04 15 A1 11 4A 04 A0 44 4A E4 18 2A 01 42 15 A1 11 00 15 01 4A 04 15 54 44 4A 04 F0 14 14 2B 44 80 72 24 04 00 45 14 82 F2 21 11 5A 05 40 F4 42 42 28 22 4F 41 41 B2 42 26 52 44 2F 21 95 42 28 00 42 22 45 44 12 82 72 24 44 32 42 28 22 24 21 F0 43 D1 24 35 F1 11 11 1A 01 60 21 2F 21 51 13 15 61 21 1E 12 39 72 21 E1 21 E1 25 B5 43 76 21 61 21 1E 12 35 51 11 12 1A C1 41 15 21 A1 11 15 D1 11 A8 11 1A 11 51 11 E0 24 54 12 17 11 1A 21 04 16 D2 22 24 D4 11
0,HS,6393,0:07.126.522,1.777.750 ms,512 B,,09,02,OUT txn (NYET)   [77 POLL],E2 23 B1 12 A1 44 15 E1 21 B1 12 11 51 11 24 2D 42 11 15 55 64 29 04 41 45 56 22 90 24 47 62 25 02 47 42 4D 16 25 82 72 21 A1 51 50 44 47 61 24 10 F4 14 14 B0 42 32 24 45 34 42 4A 04 45 04 48 4B 22 47 62 25 12 92 24 47 62 25 92 62 2E 24 47 62 24 21 45 F4 3E 41 24 21 15 A1 11 21 14 18 1E 12 21 15 81 F1 12 12 25 51 11 F0 12 52 25 51 11 18 1E 12 21 15 81 A1 11 13 54 11 2C A1 11 50 11 A0 51 14 17 12 18 24 31 1D 11 1A 11 42 41 B2 12 51 13 15 E1 21 51 22 37 14 15 E1 21 51 22 25 51 11 24 21 21 55 51 64 25 12 42 54 64 21 21 4C 58 64 29 14 22 72 14 16 92 22 17 53 1A 11 42 D1 44 11 02 44 4F 41 41 82 62 42 45 84 04 45 54 44 30 42 4C 72 24 56 22 21 44 45 44 32 42 49 7A 24 D4 22 14 22 F2 98 88 10 43 01 24 10 51 22 14 15 01 25 42 11 01 25 52 11 13 02 21 35 91 21 00 11 17 12 24 10 91 81 00 13 F4 21 21 00 15 41 01 00 11 10 11 21 12 42 11 21 52 22 11 11 20 44 11 45 26 04 41 64 10 92 84 86 86 24 34 24 4C 11 92 22 14 49 04 54 45 02 40 14 04 48 44 41 42 E0 42 12 44 82 16 64 62 10 12 44 06 29 94 84 86 C6 42 23 14 F4 C6 99 00 00 21 14 00 00 00 20 02 48 42 00 48 42 00 48 42 28 00 80 0A 48 20 02 46 02 80 14 42 01 25 02 22 40 22 24 02 00 00 25 02 00 24 00 00 80 08 2C 04 80 01 40 04 21 14 00 00 40 02 00 20 04 10 02 00 00 00 40 81 08 48 00 CF 5C 4D E2 13 B2 83 E1 11 E4 24 E1 23 92 11 3F 21 E4 14 F1 33 22 1C F1 13 42 4E 11 3F 23 EA 18 F1 13 C2 4E 11 3F 23 EA 18 F1 13 42 4E 11 3F 23 AA 18 2F 21 E4 1C B1 33 EA 18 F1 13 42 4E 11 3F 23 E2 18 71 13 E2 14 F8 83 22 48 27 25 2E A1 1B 18 1E 41 46 A2 E2 1B 1C 3F 21 E4 1C B1 31 EE 18 F1 12 42 4E 11
